UserId,StallId,Rating
1700,17293,1.9
1703,13308,3.3
1708,4111,3.5
1709,9263,3.3
1710,9504,2.5
1713,6099,1.9
1714,13463,0.4
1717,2078,1
1721,2113,4
1722,526,5
1725,8332,4.2
1727,4500,3.7
1728,15901,0.3
1730,2722,1.9
1731,9002,2.7
1732,14864,0.4
1736,2424,4.2
1740,12773,5
1742,4602,2.1
1747,10969,2
1751,2830,1
1752,1660,1.6
1756,7135,3.6
1757,5877,4.2
1763,3376,2.1
1771,13104,2.3
1774,5206,2
1778,6957,0
1786,6646,4.9
1791,17849,4
1795,2885,3.6
1798,13653,5
1800,2687,3.4
1802,2741,4.1
1803,5152,2
1806,3774,4.7
1807,7484,3.5
1809,9274,3.5
1811,13145,5
1814,18498,2.6
1815,9890,2.5
1818,12015,4.5
1819,14762,1.6
1821,2361,3.2
1823,16976,2.4
1827,448,5
1828,4811,2.6
1829,16002,4.1
1834,13840,4.6
1835,2440,5
1842,12303,4.8
1845,7623,4.2
1846,15472,3.6
1847,5450,3.4
1850,10243,3.6
1853,18613,0.3
1864,2543,4.6
1865,1700,2.4
1866,20680,2.9
1868,2962,4.1
1869,19207,4.3
1875,1413,2.7
1877,2189,3.8
1879,13135,5
1882,14321,4.2
1885,2011,3.6
1889,3336,1.9
1895,1511,5
1903,15138,2.4
1905,14206,3.2
1906,20500,4
1910,9025,2.3
1912,7566,4.2
1913,14915,3.1
1914,9963,4.1
1917,12399,4.5
1920,13704,3.9
1922,1992,4.5
1926,15734,4
1930,6133,5
1935,5652,3.7
1940,5934,1.9
1942,1670,0.5
1943,15470,4.7
1944,5699,2.9
1945,2893,4.2
1946,15848,1.1
1947,1079,0.5
1948,11776,5
1951,7544,4.5
1953,13500,4.3
1954,6550,3.9
1955,11406,5
1956,417,2.4
1957,1653,5
1962,3367,1
1963,7038,0
1966,16832,3.3
1967,9364,1.8
1969,8522,4.7
1973,17865,1.5
1975,14671,5
1976,14911,2.3
1980,18321,4.9
1983,16591,4.2
1985,11196,5
1988,5238,2.8
1990,13835,3.4
1992,12457,5
1994,18401,4.1
1995,18054,1.6
1998,7955,3.5
0,18574,5
1,8643,5
2,12869,0.5
3,15945,3.1
4,1122,0.2
6,18114,0.5
7,5734,5
9,20000,1.5
10,20353,0.2
12,6804,3.4
16,747,2
19,2537,0.3
25,2942,3.1
26,3664,1.3
29,12444,5
31,4582,3.3
32,14447,4.9
33,9534,4.9
38,7713,1.3
40,6976,4.4
42,4915,4.3
50,2605,5
52,4576,3.1
55,20586,4.8
56,6732,3.5
59,10721,0.2
62,13291,5
65,3518,3.1
66,18779,2.3
67,12711,2.6
71,14142,0.6
73,10090,4.1
77,1685,4.3
78,14737,5
79,8500,4.8
81,224,3.8
82,12717,4.9
84,4846,3.7
89,11801,4
90,18927,2
92,18388,0
94,1419,5
95,18652,2.6
103,7587,0.5
105,2613,2
109,2087,4.5
112,14173,2.3
114,5064,5
116,2850,3
120,2785,0.2
123,3615,2.6
126,7689,4.7
127,16746,4.8
129,18905,4
130,14907,0.7
131,13624,2.1
137,6220,4.6
138,899,4.5
139,9043,2.6
146,13029,4
147,15076,3.1
151,9395,2.6
152,843,1.7
154,11257,4.7
160,17956,2.5
163,7873,2.8
166,12753,0
167,15479,3.9
168,11025,3.1
169,8090,0.9
171,15007,0.7
173,4025,3.6
179,750,3.9
181,11630,0
183,11883,5
184,3450,1.3
186,12559,4.6
187,5680,4.3
189,20786,2.6
192,6732,1.8
193,7645,4.5
195,17562,1.9
196,14810,3.5
201,11804,4.7
206,8474,0.6
213,5040,5
214,14327,0.9
215,6619,4.1
223,10122,2
224,3641,1
225,12353,5
228,15860,3.5
233,6836,0.8
241,20381,5
243,139,5
244,17305,3.3
255,10419,0.6
256,6282,0.6
258,17502,1.2
261,11029,4.1
262,5300,3.5
264,13081,5
270,8684,3.8
272,15153,3.6
276,9526,3.1
278,3282,0
279,11153,4.8
281,19592,5
287,13578,1.3
288,3200,0.3
292,1538,4.3
297,11291,3.9
299,14854,4.8
301,3926,0.4
304,19977,4.7
306,7761,0.6
309,4652,2.3
311,8944,5
314,553,3.7
315,3110,5
318,2904,4.9
322,8752,2.1
323,3082,2.4
324,10982,5
325,15719,2.8
334,188,2.8
337,620,4.2
340,16881,5
342,15772,5
347,16176,0
348,17164,5
349,8682,4.9
350,1806,5
352,13182,3.2
355,2949,3.3
357,13827,5
358,18344,2
359,6723,1.5
361,9786,1.3
365,3858,2.5
366,4591,3.1
368,14589,4.7
369,6237,0.6
370,4214,3.1
372,8254,3.9
373,12774,4.6
375,6759,1.4
379,17460,0.5
382,1824,3
385,5841,1.5
388,4337,0.5
389,15041,4.3
392,4536,5
393,15500,3.1
394,2144,5
395,18643,4.5
398,4476,2.9
403,19801,3.4
408,5675,4.7
409,6267,0
410,8628,0.8
411,17786,1
412,5018,3.6
414,1302,0
423,902,0
426,18943,2.7
427,13446,2.2
428,6369,0.1
429,10282,3.2
432,5320,0.6
433,12487,1.4
435,18072,1.1
439,5461,0.9
440,11078,1.6
443,6093,1.8
450,12240,4.3
454,17682,3
457,19634,3.3
458,9822,5
462,10759,4.3
464,4545,3.5
465,7212,4.3
468,13953,3.4
469,6392,1.9
470,9882,3.7
472,5601,1
474,12485,5
482,20135,3.4
484,11915,3.1
485,18674,4.9
487,19544,2.1
488,6594,0.6
490,15245,4.9
491,6598,3.5
492,20787,3.7
493,7532,2.8
494,14784,3
496,16259,3.2
497,7419,0.6
501,7317,4.4
503,901,5
505,6177,2.2
508,2364,4.4
511,13436,5
512,12396,3.5
514,1627,2.8
520,15292,5
521,17886,5
526,12306,5
527,11892,5
528,402,2.7
529,8846,5
531,4758,5
535,15950,2.2
538,4078,5
539,16290,1.2
540,10949,0.3
542,10759,3.8
545,15840,0.4
546,10911,1.8
548,15775,3.4
556,6490,4.6
561,8896,4.9
562,2653,3.9
567,378,5
571,11539,5
574,18968,3.7
576,5798,3.8
579,3311,0.8
581,7749,1.8
582,113,3.6
584,10973,4.7
585,6912,0.1
586,8000,5
587,3256,4.6
590,10750,2.4
591,1173,3.2
593,6251,1.4
594,20572,5
595,5226,1.3
597,8490,5
600,4204,2.6
603,9661,1.6
607,6666,4
608,28,1.8
610,17004,1
611,7305,3.2
614,7131,3.9
620,7650,3.7
623,11010,3
624,133,2.9
626,16902,5
635,9567,3.3
639,1466,3.7
640,2061,4.1
647,14319,2.8
651,9990,4.1
652,12451,2
658,7617,2.8
661,17304,3.4
662,11483,3.5
664,1102,5
667,15495,1.7
669,19986,3.9
670,3530,0
672,3165,3.4
673,7692,4
677,13906,4.8
679,8442,1.5
684,14393,4.8
686,9740,2.8
688,16608,4.3
691,2519,3.8
694,9059,5
696,14379,3.8
697,20578,4.7
698,5162,0.4
699,14139,1.2
704,7709,3.6
705,16591,1.2
706,738,5
709,8751,2.3
710,11585,5
711,6294,2.6
713,17473,2.1
716,18750,0.7
724,10272,5
727,6627,2.4
730,5151,0.4
731,5425,0.7
733,8641,2.7
736,867,4.9
737,5724,4.6
738,1773,3.9
739,18325,1.7
740,11518,3.7
743,11548,5
746,20586,4.7
751,12142,1.7
752,9914,5
755,8917,3.5
756,186,2.4
762,11264,5
763,16827,2.8
765,14457,2.5
766,5004,3.7
768,9033,5
772,600,4.6
773,18378,0.8
777,9274,2.2
778,1720,4.6
779,15693,5
787,10584,4.1
789,12292,0.4
795,4652,3.9
797,1127,4
799,14714,1.4
800,20771,3.7
802,4429,3.7
803,8115,2.7
806,11014,5
807,4053,4.2
809,3097,3.5
810,19682,2.2
815,5254,4.5
824,1158,3.2
825,19245,0.9
826,660,3.3
829,11116,3.7
830,1523,5
832,15032,4.8
833,18558,5
836,16703,4.6
837,564,2.7
839,12998,4.8
841,9909,4.1
842,3204,2.3
843,16320,4.9
846,17059,3.7
847,1099,0.1
849,14909,4.4
850,5086,3.7
855,1923,4.6
856,10559,3
857,12912,5
858,3285,4.2
859,6886,5
861,12282,4.2
862,9002,3.9
865,5044,1.2
867,8875,4.2
871,20846,5
874,6971,1
877,12836,0.3
880,17758,2.4
881,18810,5
882,19628,2
883,7575,0.6
892,20670,2.6
893,12852,0.7
894,12098,3.7
896,2573,5
897,5114,4.8
898,17730,5
901,5332,4.9
903,5435,2.8
905,5547,0.8
907,879,4.3
908,838,2.8
909,7512,5
911,5750,5
914,3147,4.4
917,6309,2
919,16164,3.3
920,4471,2.2
923,8289,3.7
927,9076,3.8
928,18147,2.6
931,18110,4.2
932,17055,0.4
937,18589,4
942,13857,3.5
950,12972,5
955,14573,2.1
958,13247,2.6
960,7210,5
961,6644,4.2
969,13388,2.1
971,655,2.1
980,3765,4.7
984,1035,5
986,1447,3.9
987,7981,2.9
991,12176,1.6
994,8623,5
997,15530,5
1003,17752,1.5
1005,7497,5
1012,12690,3.5
1013,7066,3.2
1014,1884,0.1
1015,19242,1
1018,3179,2.4
1020,704,3.8
1022,16320,4.8
1023,13644,0.7
1034,17545,4.4
1038,16258,1.9
1040,7531,0
1043,12390,4.3
1045,10677,1.7
1048,7211,3.7
1053,13615,4.4
1054,20208,0.9
1055,14738,0.4
1056,14526,3.4
1057,258,3.4
1060,12129,5
1062,12786,4.6
1064,8225,1.8
1068,13344,4.1
1069,20103,3.5
1073,15961,1.1
1074,18663,4.2
1082,9248,3.7
1083,19230,4.7
1087,19094,2.1
1088,8897,3.8
1089,2604,1.3
1091,8408,4.2
1093,771,2.8
1094,16700,3.1
1098,9571,3.1
1099,10506,5
1102,6943,5
1111,16115,4.8
1112,11394,4
1115,18954,4.5
1119,11697,4.4
1123,10052,0.6
1124,9626,4.9
1125,10363,4.2
1127,18934,4.7
1136,3106,2.6
1137,2384,4
1140,2965,2.7
1143,14205,3.1
1145,17676,1.2
1150,18922,2.4
1156,17784,2.7
1158,12306,5
1159,10317,5
1162,3055,2.7
1164,16508,4.5
1165,15516,5
1167,3474,3.8
1170,8949,5
1174,18090,1.6
1176,2661,3.2
1179,5667,1.8
1180,4806,2.7
1181,3681,1.5
1186,7187,4
1188,19082,3.3
1189,8105,2.7
1190,19524,1.4
1195,16041,4.3
1196,15735,5
1197,12063,4.9
1198,11463,4
1203,15968,2.3
1209,19214,5
1211,17446,4
1215,3752,4.1
1222,7733,2.4
1223,9463,3.7
1224,3021,3.4
1225,7833,4.8
1226,20339,3.5
1229,10705,2.4
1235,7927,4.9
1245,14835,5
1247,16350,0.8
1248,4982,4.5
1254,20767,5
1256,11369,2.7
1258,2848,5
1263,14181,1.3
1264,19630,4.6
1270,1854,1.2
1272,10112,4.1
1277,2882,2.2
1279,9912,0.1
1283,1505,2.2
1285,14614,5
1287,18383,5
1289,5635,3.3
1290,1813,0.7
1295,14694,1
1296,14543,4.9
1298,7063,5
1299,9283,1.7
1300,1930,3.4
1301,13838,3.2
1304,15359,4.6
1307,6196,1.9
1308,16007,4.7
1309,476,3.9
1310,15123,3.5
1315,19288,1.9
1326,19374,2.9
1327,10894,3.5
1330,11131,3.6
1332,11735,5
1336,15735,3.1
1337,6338,2.1
1338,4594,3.9
1341,15206,4.2
1342,19970,0.9
1344,16341,3
1349,581,3.6
1351,4934,0.2
1354,3113,3.5
1358,9684,3.5
1359,5322,3.8
1361,10031,0.1
1364,14155,3.9
1368,15041,0.6
1369,5492,3
1370,7553,1.1
1375,14861,3.4
1376,5477,3
1377,9717,4.3
1378,9361,5
1381,14701,0
1384,6108,3.9
1386,17615,1
1388,3432,0.7
1394,11947,5
1395,15375,3.9
1396,8678,3.4
1398,11420,3.9
1399,6568,2.3
1401,8419,3.3
1405,818,0.2
1406,10330,3.7
1407,1435,1.1
1411,7507,5
1414,9743,3.1
1415,5973,3.4
1417,4893,2
1419,16061,2.5
1420,2500,4.6
1425,15789,3.7
1426,1820,5
1427,4928,0.9
1428,14036,2.3
1429,11363,2.8
1430,16652,1.7
1431,6951,3.1
1433,64,4.9
1436,14738,0.9
1439,18649,5
1441,13957,1.4
1443,3761,5
1444,3715,3.8
1447,20350,0.4
1448,14607,4.6
1451,1584,5
1453,14925,1.8
1457,184,5
1459,14238,4.8
1460,17536,3.9
1463,8901,2.9
1466,19140,3.1
1467,10358,4.8
1468,594,4.3
1469,7093,3.1
1472,13018,1
1474,11085,1.4
1477,4179,3.8
1479,6369,2.5
1481,8562,3.1
1488,8244,5
1493,19045,4.6
1496,1336,3.9
1503,568,3.7
1504,7267,1.3
1506,18744,4.3
1508,15251,5
1510,5125,2.6
1515,11025,2.4
1517,146,0.4
1521,5352,2.7
1523,3975,1.7
1528,5063,4.3
1529,5110,2.2
1534,8718,4.7
1537,12404,4.4
1538,2021,4.5
1539,13172,1.3
1540,8,5
1541,14091,4.8
1544,289,2.8
1548,12112,0.2
1551,9033,4.6
1553,17404,5
1555,4351,2.3
1557,16974,5
1559,18425,5
1562,2170,4.3
1566,14746,4.6
1569,11189,3.8
1571,384,0.9
1576,20547,4.3
1580,13907,4.6
1582,16601,5
1583,2535,2.8
1584,19058,5
1586,17716,0.2
1588,17380,4.4
1594,13678,2.5
1598,4726,0.7
1599,12613,2.6
1601,3458,0.2
1602,13419,3.3
1603,12262,1.9
1606,7396,3.9
1607,385,0.3
1609,9631,5
1615,12249,1.4
1617,12793,0.9
1618,7039,4.5
1622,10420,3.3
1630,17513,4
1631,17316,5
1633,6287,1.1
1638,6476,3.3
1639,20232,5
1641,12659,2.6
1643,2372,4.9
1646,19283,1.6
1649,3262,0
1652,13595,4.2
1657,13499,2
1660,16398,3.5
1661,3115,2.7
1664,6864,5
1665,1977,1.9
1670,15021,0.3
1674,2499,1.1
1675,5558,4.1
1677,9465,1.4
1679,987,3
1683,1077,4.8
1684,17050,2.4
1687,17067,1.9
1688,11079,0.4
1689,11526,5
1690,20736,5
1691,7559,2
1693,11576,4.5
1696,15373,2.5
1699,9191,4.5
1700,1054,5
1711,2204,3.5
1713,3931,3.9
1715,14139,4.1
1717,2801,1.5
1721,16056,4.3
1722,5957,1.2
1726,716,5
1735,9230,3.9
1737,9868,2.9
1745,9104,2.8
1747,20533,3
1748,11642,3.7
1757,6227,5
1761,18531,5
1762,18124,3.2
1766,2218,2.1
1769,14814,0.1
1770,8962,1.4
1771,8015,1.2
1775,20715,4.3
1778,17789,0.3
1783,274,4
1785,14360,0.8
1786,14210,3.9
1788,3711,1.2
1793,4345,3.7
1794,11239,3.3
1795,6359,4.8
1800,6955,2.3
1801,19256,2.9
1803,3376,1.2
1806,15585,5
1812,11736,2.6
1814,10472,2.4
1819,15881,2.2
1820,3342,3
1821,8560,2.6
1822,771,1.1
1823,12032,3.1
1825,16157,2.7
1827,15236,5
1831,7096,5
1832,20473,4.1
1840,17829,5
1846,20415,5
1848,2928,1.3
1850,1504,3.9
1853,8163,2.9
1854,11090,3.9
1861,6742,2.4
1862,16205,5
1864,8117,5
1872,11706,1.2
1879,2111,0
1885,10060,4.7
1888,17112,4.3
1889,14799,5
1894,6559,0.2
1895,2050,2.6
1904,9335,0.7
1906,16302,2.1
1909,17158,4
1910,18520,1.3
1913,8315,1.6
1919,9335,4.7
1920,16607,1.7
1921,10904,1.6
1922,16551,1.7
1926,11489,4.2
1927,2881,5
1933,5530,4.3
1936,16985,0.1
1942,14931,1.6
1943,8675,4.1
1944,1301,4.2
1946,2163,0.3
1947,16966,1.3
1948,8827,0.5
1949,16198,4.8
1953,9481,2.9
1954,15679,3.9
1955,12787,5
1956,10697,3.3
1958,5315,3.6
1960,1765,3.5
1964,16815,2.1
1966,7257,4.6
1967,4717,1.5
1969,8283,2.1
1970,9941,4.4
1971,18245,4.3
1972,20552,5
1973,11020,3.2
1975,9718,5
1979,10849,4.9
1981,19840,2.6
1982,1351,3.7
1985,7741,3.4
1988,16683,3
1989,17798,4.4
1990,7180,1.7
1996,18949,2.6
1998,9741,4.7
2,16752,2.7
5,17591,5
7,14120,5
15,6193,2.7
16,8564,3.2
23,12065,1.4
27,20058,5
30,1612,4.7
31,7148,1
42,20551,4.7
43,7843,0.2
44,14044,3.8
45,10113,5
46,13069,5
53,20296,2.9
55,15283,3.2
58,2728,3.1
60,10171,1.2
62,18276,1.9
65,9626,3.1
72,15532,0.8
73,5239,1.2
77,1612,5
79,17495,5
84,6280,3.7
88,4825,5
89,6941,3.3
90,7356,2.9
92,18864,3.5
94,20272,4.4
95,13906,2.1
97,17215,2.1
100,16912,5
101,10132,5
102,14746,1.7
109,12058,4.4
110,20809,2.5
111,17483,0.3
114,153,1.1
119,8116,0.4
120,9627,5
123,9752,3
124,15684,1.5
128,14730,3.2
131,4385,3.9
132,6131,1.6
133,15728,1.6
135,1453,0
136,2751,1.8
137,6627,3.2
138,13914,5
141,17213,3.3
143,340,5
144,95,2.6
147,6289,5
149,5576,5
150,3973,1.5
151,4527,3.8
152,18385,2.4
154,3821,5
155,9154,2.8
159,14219,1.1
160,5538,0.2
162,11053,3.5
163,7713,1
164,3260,3.7
167,14973,3.3
171,16123,2.4
173,11439,4.2
174,16279,3.8
176,60,2.4
181,5139,3.9
182,19219,2.8
183,4313,3.5
185,19810,4.6
186,4940,1.6
187,2488,3.8
194,6396,4.9
195,16047,2.8
199,12221,3.6
202,3533,1.8
204,3338,0.7
210,14029,5
213,14800,2.1
216,9875,4.3
220,3286,3
224,13644,2.4
229,10519,2.5
234,18992,3.5
239,1317,1.7
242,6896,0
243,15450,5
244,6778,1.1
245,11942,2.1
251,12796,0.1
258,5794,3.3
261,13905,3.8
271,13639,3
274,9265,5
278,12322,3.2
284,4153,5
285,19191,3.9
287,8501,3.1
294,13016,1.4
296,10940,1.9
298,4085,2.9
299,8465,5
301,3863,5
302,10727,1.1
304,550,0.1
307,18388,2.4
309,8949,4.9
311,20585,2.6
312,3030,2.6
314,7322,2.9
315,9591,4.7
316,8452,0.5
317,3135,4.9
318,20151,0.8
319,2265,2.8
321,4949,3.7
324,20717,4.9
328,19603,1.9
331,10724,5
335,19905,5
340,13665,4.9
341,10544,3.4
343,7551,1.8
345,20106,5
347,2068,2.7
349,4047,4.3
351,17974,5
354,8612,1.4
355,4824,2
356,563,5
357,826,1.2
358,19027,3.1
364,15089,3.3
365,1100,2.9
368,12346,2.8
369,17726,0.9
371,7499,0
373,2054,5
374,5916,3
375,18755,4.9
379,9742,4.2
381,16533,3.1
386,3479,0.8
387,2304,1.8
390,19605,3.4
391,1234,5
392,9976,4
393,19607,3.5
394,18206,5
395,3687,5
398,8600,5
402,14493,3.9
405,63,1
406,13110,0.9
409,8453,0
410,5341,4.7
411,6756,2
415,15616,4.8
416,12019,5
419,3907,3.9
421,19884,2.7
425,594,3.5
426,3451,2.6
429,7347,3.4
433,10487,0
435,3698,1.1
439,17006,1.9
445,15390,3.7
448,383,5
453,10769,5
454,6683,0
455,19735,3.8
459,1299,4.8
461,3231,3.8
465,13214,4.4
467,7619,1.1
473,6914,2.5
479,14014,1.6
483,6589,1.7
484,12582,5
485,11831,3.8
488,9776,3.6
489,17080,0.8
492,16677,1.7
495,13092,2.9
496,7111,1.4
497,2964,2.2
499,2722,3.2
504,8324,3.4
507,6690,2.8
508,8847,1.8
512,11565,2
514,18728,2.2
516,13940,3.2
521,6085,5
529,16837,5
532,1440,5
534,17514,0
537,18862,2.7
538,5683,5
540,10619,5
543,2646,4.7
544,4257,0
549,8315,1.9
552,7825,2.6
554,3239,4.5
558,18239,4.5
559,7620,4.8
560,4300,0.2
561,6710,4.7
562,1237,4
564,14840,5
570,6408,3.1
571,2538,1.4
574,12874,0.4
575,4238,2.1
576,14855,4.2
577,241,1.3
584,7057,4.4
585,14679,4.9
589,12250,1.6
590,15159,2.2
591,14832,3.1
592,9719,4.2
593,5040,3
594,7794,5
596,7741,4.8
597,6985,0.1
599,1102,4.1
600,2247,2.7
604,19515,5
605,20658,3.7
618,4579,1.6
620,10676,3.7
624,4356,3.8
625,18654,1.9
627,2069,4.6
633,18097,4.1
635,9495,4.6
636,20842,1.5
637,18613,0
639,2456,5
640,19261,5
641,11354,4.6
645,5651,1.9
647,17730,3
652,19020,1.6
654,3907,3.8
657,17103,3.4
658,13438,3.4
659,10791,3.3
663,15474,5
669,17520,4.2
672,19620,0.8
674,1701,2.1
677,621,1.2
679,16912,2.8
682,17772,1.4
688,19842,5
690,14090,1.9
693,13531,4.2
695,15283,4.5
697,19111,3
699,14646,5
705,14351,0
708,12079,4.1
709,10301,5
717,18331,5
719,4543,5
720,14661,2.5
723,17774,3.4
724,20346,1.9
726,13574,0.8
727,7018,1
728,7335,0.3
729,13266,1.2
730,13901,5
734,12483,3.6
737,16783,3.7
738,16930,3.6
739,8536,2.1
740,17515,3.2
741,2048,3.5
744,19694,2.6
746,4135,4
750,6820,2
752,11459,5
755,15084,3.9
761,6400,0.7
764,11983,4.7
767,13488,5
772,7460,4.7
777,13107,5
779,2528,2.9
780,16961,1.4
781,817,5
795,17590,3.3
800,19040,1.7
806,828,5
810,19875,4.3
814,13125,5
815,10809,5
816,11567,4.3
818,6193,1.3
819,6945,4.1
821,1205,1.4
826,8168,4.5
829,8836,4.1
832,20238,3
840,15333,2.8
843,10099,4.6
846,8017,1.3
847,1132,2
848,19262,4.4
850,17592,2
854,15341,4.2
855,5374,2.5
857,12437,5
859,354,4.9
861,12441,3.7
862,5142,2.3
864,16989,5
865,16306,1.9
866,6553,3
867,112,1.3
869,11598,5
875,9114,0.6
880,1340,4.5
881,18898,0.7
883,2138,2.8
885,4090,3.5
892,20763,3.6
894,15970,1.6
899,11925,1.3
903,19724,0
908,16018,4.1
911,18114,4.6
914,12730,1.9
920,3706,5
922,3243,3.9
923,19901,0.4
925,8275,2.1
926,20801,2.7
927,16034,3.5
928,18447,3.3
930,5753,1.7
933,9965,1.9
935,5771,1.2
938,18334,5
939,15548,5
940,14210,3.1
950,12534,5
952,11357,4.4
953,7190,3.1
954,6354,1.7
956,12021,1.5
958,5675,3.2
961,20220,5
964,17686,3.8
965,18887,1.7
966,6753,4.4
968,1700,4.4
971,2925,2.7
975,18906,4.8
976,11292,3.5
978,13926,5
981,3504,2.8
983,14622,4.1
985,20758,2.4
988,16047,4.9
990,14308,3
992,12511,3.5
993,649,3.9
994,19682,1
1000,8346,5
1002,17354,3.4
1003,7305,1.7
1005,18902,4
1008,471,2
1012,2941,2.4
1014,17452,0.6
1015,3975,3.3
1019,20400,1.5
1022,14777,1.9
1026,13167,2.9
1027,1162,3.7
1031,2830,3.4
1038,19449,3.9
1043,17591,2.9
1044,202,5
1046,9885,5
1047,14008,1.6
1048,17777,5
1051,20425,2.3
1052,17135,4.5
1054,17172,1.2
1058,14727,5
1059,3149,0
1060,2312,0.6
1061,13627,0
1064,2115,2.6
1066,496,0.9
1067,6199,5
1072,17197,1
1082,6763,5
1085,20105,2.6
1087,11682,4.6
1089,16705,1.4
1094,15169,4.3
1095,4818,1.1
1096,5290,4.3
1097,7224,4.3
1099,12060,1.7
1103,19028,2.6
1108,2219,5
1112,9938,4.2
1115,8088,5
1117,17789,2.9
1122,19102,3.5
1124,5385,3.1
1125,10874,0.5
1126,18381,4.9
1130,17722,5
1133,2542,5
1137,1512,1.7
1138,6422,5
1140,1038,1.1
1145,12349,1.1
1146,3817,4.4
1148,15463,1.1
1149,3772,5
1150,5845,3
1153,6446,3
1155,13978,5
1157,18675,5
1160,4144,2.2
1161,18972,5
1167,14810,3.2
1168,6663,1.1
1171,1159,2.8
1172,11392,3.3
1173,131,4.8
1174,20755,3
1178,8100,5
1179,7930,4.2
1183,19782,4.6
1184,11216,4.2
1188,11052,3.4
1189,6682,2.7
1196,2472,5
1198,2988,1.7
1200,10132,1.5
1203,6412,3
1204,3912,4.8
1209,725,3.9
1210,17909,1.2
1214,6745,3.3
1217,13842,4
1218,8716,2.5
1227,9558,1.5
1229,16583,4.4
1230,16164,4.5
1239,6445,4.4
1243,8104,3.2
1248,385,1.8
1249,11361,1.6
1251,11341,4.3
1254,10675,1.6
1259,14151,1.8
1264,6717,4.3
1270,14307,2
1279,565,5
1280,15715,5
1285,2769,2.9
1293,1032,0.4
1296,11565,4.1
1298,2638,5
1300,2193,2.5
1304,20217,3.2
1306,4858,3.9
1307,6254,0.4
1308,8089,4.2
1310,6134,5
1311,12954,2.8
1312,6272,3
1313,13578,4.8
1315,4452,4
1318,20587,1.7
1321,18487,5
1323,15261,4.1
1326,10058,2.9
1329,14862,5
1332,13662,5
1333,16557,3.5
1334,4837,1.7
1336,6257,3
1338,19310,1.9
1344,9466,5
1349,16217,3.2
1354,11423,2.4
1358,4751,3.7
1359,20266,5
1361,8339,4.3
1365,3461,1.9
1367,8409,2.3
1369,18074,3.1
1372,7567,5
1374,9411,3.5
1375,322,1.5
1376,5418,4.9
1378,6986,0.1
1379,14691,4.7
1381,11624,4.1
1385,4341,2.4
1386,20709,2.6
1387,16177,4.8
1389,13381,5
1394,16988,2.9
1395,18259,1.4
1396,1914,3.2
1398,676,4.7
1399,13242,2.2
1406,18214,2.9
1408,14989,4.2
1409,9335,2.2
1412,15836,5
1414,11277,4.6
1418,5736,3.7
1419,12537,2.2
1420,13714,5
1422,1652,3
1426,13231,5
1427,16830,5
1428,13845,2.2
1430,2157,1.6
1431,418,3.5
1434,6592,3.4
1436,12271,1.6
1441,2721,3.2
1456,7188,0.4
1459,9508,4.8
1460,20711,3.7
1462,1617,4
1472,6413,4.6
1478,13401,1.4
1480,12322,5
1482,10575,3.4
1485,14545,3.8
1486,6523,5
1488,9456,0.8
1498,12640,4.8
1500,10905,4.8
1501,11071,0
1502,12873,4
1504,3270,3.2
1506,8983,1.5
1509,1397,1.3
1518,15448,2.4
1521,12530,4.9
1522,20284,4.7
1523,7855,5
1526,17610,4.7
1531,19643,4
1532,18643,3
1533,17464,4.3
1534,15185,5
1537,16621,4
1539,9377,0.7
1540,11782,1.2
1543,13188,5
1545,3409,3.1
1548,8242,4
1556,15145,1.9
1559,13062,0.6
1561,4299,3.3
1562,16870,3.6
1565,17701,2.3
1568,11523,3.8
1571,2505,2.6
1573,14730,1.3
1574,1603,5
1580,10197,5
1582,12546,5
1583,17215,2.8
1585,502,4.2
1586,5290,2.3
1588,9696,4.1
1596,5892,5
1599,6451,0.3
1602,18515,3.5
1603,15356,1.5
1605,4983,5
1615,17789,0.2
1619,10437,0.1
1620,5608,4.5
1622,8721,2.9
1624,17136,4.6
1625,5029,5
1630,1882,3.6
1638,4949,2.7
1640,18083,5
1641,16856,3.1
1647,6030,4.7
1648,2111,0
1649,17330,5
1650,3884,2.9
1652,16607,3.4
1655,8273,1
1656,7899,4.6
1662,19777,3.3
1668,2918,1.8
1675,17182,2
1683,11302,4.9
1684,13286,5
1685,19682,1.7
1686,5303,3.8
1687,19787,3
1690,498,0.6
1691,14700,5
1696,9489,2.8
1699,15798,3.9
1708,4485,4
1709,3074,2.5
1710,9796,5
1713,6706,2.3
1714,12948,4.6
1715,8690,4.9
1717,9588,0
1718,7995,2.7
1722,3874,2
1726,15248,4.9
1727,16667,4.6
1728,2083,5
1731,18412,2.3
1735,3173,2.6
1737,12862,3.7
1739,14145,5
1742,15141,4.2
1746,17881,5
1748,14266,3.3
1749,4188,3.4
1750,3540,2.3
1754,7270,4.9
1755,324,4.8
1757,1860,5
1758,6780,3.7
1759,15079,3.1
1760,17785,2.4
1761,2591,4.2
1764,7680,4.2
1770,1855,0.9
1771,18697,3
1773,12095,5
1774,305,1.8
1776,13075,5
1777,3268,2.4
1778,16293,4.5
1780,1892,1.7
1781,19322,5
1786,10935,2.3
1792,16196,3.5
1793,11095,2.2
1794,13686,3.3
1799,11876,4.7
1800,12560,3.3
1801,6100,0
1802,18357,4
1803,12332,0.9
1808,3523,3.2
1813,20753,2.3
1821,6594,1.6
1822,17663,0.8
1825,405,3.7
1828,17217,0.3
1830,19153,2.4
1836,8348,3.9
1839,16023,5
1842,7257,0.6
1845,1577,5
1847,16568,4.2
